Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),InteriorEquipment:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly)
 05/27  09:00:00,279.982021808,18.8067463027,13.9584272627,0.0,41.9242800987,36.8599292233,9.36,0.0,9.34,0.02
 05/27  10:00:00,310.128938347,18.8067463027,17.4016919128,0.0,62.886420148,41.4019203762,11.6720628247,0.0,10.5075,1.16456282474
 05/27  11:00:00,328.427840816,18.8067463027,20.2102939651,0.0,62.886420148,41.4019203762,11.6721931137,0.0,10.5075,1.16469311372
 05/27  12:00:00,324.510267411,18.8067463027,21.751340075,0.0,62.886420148,41.4019203762,10.6410945768,0.0,10.5075,0.133594576794
 05/27  13:00:00,329.013611949,18.8067463027,24.1999724563,0.0,62.886420148,41.4019203762,11.5586994492,0.0,10.5075,1.05119944924
 05/27  14:00:00,325.467434368,18.8067463027,26.9925881456,0.0,62.886420148,41.4019203762,11.6722338289,0.0,10.5075,1.16473382891
 05/27  15:00:00,321.06497829,18.8067463027,29.3738041589,0.0,62.886420148,41.4019203762,11.6722428626,0.0,10.5075,1.1647428626
 05/27  16:00:00,321.332647932,18.8067463027,30.7290556366,0.0,62.886420148,41.4019203762,10.5275,0.0,10.5075,0.02
 05/27  17:00:00,319.881657762,18.8067463027,29.7712076457,0.0,62.886420148,41.4019203762,11.6722209348,0.0,10.5075,1.16472093477
 05/27  18:00:00,291.217365932,18.8067463027,21.5617874891,0.0,34.9369000822,32.3179380704,9.33717327641,0.0,8.1725,1.16467327641
 05/27  19:00:00,249.815765433,18.8067463027,17.3724142935,0.0,20.9621400493,23.2339557645,5.8575,0.0,5.8375,0.02
 05/27  20:00:00,247.88107406,18.8067463027,16.2540414668,0.0,20.9621400493,23.2339557645,7.00197241426,0.0,5.8375,1.16447241426
 05/27  21:00:00,188.463873038,18.8067463027,17.107733826,0.0,6.98738001645,14.1499734587,3.5225,0.0,3.5025,0.02
 05/27  22:00:00,133.787552254,0.0,0.0,0.0,3.49369000822,6.81298672936,1.77125,0.0,1.75125,0.02
 05/27  23:00:00,161.102610561,0.0,0.0,0.0,3.49369000822,6.81298672936,2.91558632074,0.0,1.75125,1.16433632074
 05/27  24:00:00,142.669639627,0.0,0.0,0.0,3.49369000822,6.81298672936,1.77125,0.0,1.75125,0.02
 05/28  01:00:00,132.975458111,0.0,0.0,0.0,3.49369000822,6.81298672936,1.77125,0.0,1.75125,0.02
 05/28  02:00:00,131.564533933,0.0,0.0,0.0,3.49369000822,6.81298672936,2.91548541525,0.0,1.75125,1.16423541525
 05/28  03:00:00,131.318497872,0.0,0.0,0.0,3.49369000822,6.81298672936,1.77125,0.0,1.75125,0.02
 05/28  04:00:00,139.783469167,0.0,0.0,0.0,3.49369000822,6.81298672936,1.77125,0.0,1.75125,0.02
 05/28  05:00:00,139.090888368,0.0,0.0,0.0,3.49369000822,6.81298672936,2.91546884988,0.0,1.75125,1.16421884988
 05/28  06:00:00,178.523485233,18.8067463027,12.1629395819,0.0,6.98738001645,14.1499734587,3.5225,0.0,3.5025,0.02
 05/28  07:00:00,188.084004115,18.8067463027,8.15777014852,0.0,6.98738001645,14.1499734587,3.54564082259,0.023140822588,3.5025,0.02
 05/28  08:00:00,220.443571959,18.8067463027,7.7708023076,0.0,6.98738001645,14.1499734587,4.66679339003,0.0,3.5025,1.16429339003
 05/28  09:00:00,204.003121973,18.8067463027,8.33737219115,0.0,6.98738001645,14.1499734587,3.5225,0.0,3.5025,0.02
 05/28  10:00:00,239.829539992,18.8067463027,12.5821059724,0.0,27.9495200658,27.7759469175,7.025,0.0,7.005,0.02
 05/28  11:00:00,260.295915627,18.8067463027,13.7764090003,0.0,27.9495200658,27.7759469175,8.16946148487,0.0,7.005,1.16446148487
 05/28  12:00:00,287.058614558,18.8067463027,18.3453542171,0.0,41.9242800987,36.8599292233,9.36,0.0,9.34,0.02
 05/28  13:00:00,291.477943769,18.8067463027,19.903137019,0.0,41.9242800987,36.8599292233,10.5045935194,0.0,9.34,1.16459351937
