Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),InteriorEquipment:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly)
 06/23  17:00:00,295.782463971,43.1360002891,14.4469501998,0.0,62.886420148,41.4019203762,11.6724759172,0.0,10.5075,1.1649759172
 06/23  18:00:00,289.457486562,43.1360002891,12.2342583536,0.0,41.9242800987,36.8599292233,10.9213164992,0.416415273286,9.34,1.16490122588
 06/23  19:00:00,265.334397289,43.1360002891,9.90957143267,0.0,41.9242800987,36.8599292233,11.5522829109,1.04741305211,9.34,1.16486985874
 06/23  20:00:00,227.0080222,43.1360002891,2.42264048314,0.0,34.9369000822,32.3179380704,14.4890907791,5.15173752762,8.1725,1.1648532515
 06/23  21:00:00,171.776703615,43.1360002891,0.189807308395,0.0,13.9747600329,18.6919646116,4.69,0.0,4.67,0.02
 06/23  22:00:00,103.242066889,0.0,0.0,0.0,3.49369000822,9.08398230582,3.49946754842,0.0,2.335,1.16446754842
 06/23  23:00:00,136.185021163,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 06/23  24:00:00,109.886417226,0.0,0.0,0.0,3.49369000822,9.08398230582,3.4992776795,0.0,2.335,1.1642776795
 06/24  01:00:00,97.6163655577,0.0,0.0,0.0,3.49369000822,6.81298672936,1.77125,0.0,1.75125,0.02
 06/24  02:00:00,96.7675426276,0.0,0.0,0.0,3.49369000822,6.81298672936,1.77125,0.0,1.75125,0.02
 06/24  03:00:00,95.5250295654,0.0,0.0,0.0,3.49369000822,6.81298672936,2.91556810268,0.0,1.75125,1.16431810268
 06/24  04:00:00,102.316703844,0.0,0.0,0.0,3.49369000822,6.81298672936,1.77125,0.0,1.75125,0.02
 06/24  05:00:00,97.9995769179,0.0,0.0,0.0,3.49369000822,6.81298672936,1.77125,0.0,1.75125,0.02
 06/24  06:00:00,141.902401336,43.1360002891,0.014066103761,0.0,6.98738001645,14.1499734587,82.2893604769,77.6225268283,3.5025,1.16433364854
 06/24  07:00:00,157.435556341,43.1360002891,0.0,0.0,6.98738001645,14.1499734587,93.8938776802,90.3713776802,3.5025,0.02
 06/24  08:00:00,225.30178912,43.1360002891,0.00796368215383,0.0,20.9621400493,23.2339557645,67.2331777694,60.2310706784,5.8375,1.16460709104
 06/24  09:00:00,252.454683355,43.1360002891,1.18566226651,0.0,41.9242800987,36.8599292233,39.9452096809,29.4405423874,9.34,1.1646672935
 06/24  10:00:00,279.916320988,43.1360002891,3.88964999567,0.0,62.886420148,41.4019203762,23.0870037087,11.4146238265,10.5075,1.16487988217
 06/24  11:00:00,312.295653414,43.1360002891,6.75440858192,0.0,62.886420148,41.4019203762,11.672730028,0.0,10.5075,1.16523002804
 06/24  12:00:00,304.256065282,43.1360002891,9.30846229955,0.0,62.886420148,41.4019203762,11.6727520635,0.0,10.5075,1.16525206348
 06/24  13:00:00,300.070431497,43.1360002891,9.71500310694,0.0,62.886420148,41.4019203762,11.672712432,0.0,10.5075,1.16521243195
 06/24  14:00:00,296.67653345,43.1360002891,10.4909001465,0.0,62.886420148,41.4019203762,11.6726704124,0.0,10.5075,1.16517041242
 06/24  15:00:00,296.226619003,43.1360002891,12.2448959154,0.0,62.886420148,41.4019203762,11.6727074216,0.0,10.5075,1.16520742161
 06/24  16:00:00,297.390212678,43.1360002891,13.4038100176,0.0,62.886420148,41.4019203762,11.6724901644,0.0,10.5075,1.16499016439
 06/24  17:00:00,293.320041039,43.1360002891,12.202254585,0.0,62.886420148,41.4019203762,11.6724994841,0.0,10.5075,1.16499948409
 06/24  18:00:00,270.160259541,43.1360002891,9.04482006891,0.0,34.9369000822,32.3179380704,10.4560589124,1.11847180509,8.1725,1.16508710735
 06/24  19:00:00,224.14888209,43.1360002891,5.35515956374,0.0,20.9621400493,23.2339557645,8.71042559015,1.70814189312,5.8375,1.16478369703
 06/24  20:00:00,205.688780708,43.1360002891,1.12813016674,0.0,20.9621400493,23.2339557645,20.8333530425,13.8311959504,5.8375,1.16465709205
 06/24  21:00:00,162.724613924,43.1360002891,0.16467133598,0.0,6.98738001645,14.1499734587,3.5225,0.0,3.5025,0.02
 06/24  22:00:00,98.6311851361,0.0,0.0,0.0,3.49369000822,6.81298672936,2.91576465797,0.0,1.75125,1.16451465797
 06/24  23:00:00,130.733298543,0.0,0.0,0.0,3.49369000822,6.81298672936,1.77125,0.0,1.75125,0.02
 06/24  24:00:00,103.305639266,0.0,0.0,0.0,3.49369000822,6.81298672936,2.91560981813,0.0,1.75125,1.16435981813
 06/25  01:00:00,94.1139184985,0.0,0.0,0.0,3.49369000822,6.81298672936,1.77125,0.0,1.75125,0.02
 06/25  02:00:00,92.4474010644,0.0,0.0,0.0,3.49369000822,6.81298672936,2.91554104915,0.0,1.75125,1.16429104915
 06/25  03:00:00,89.1158880333,0.0,0.0,0.0,3.49369000822,6.81298672936,1.77125,0.0,1.75125,0.02
 06/25  04:00:00,94.0701713966,0.0,0.0,0.0,3.49369000822,6.81298672936,1.77125,0.0,1.75125,0.02
 06/25  05:00:00,89.9770405731,0.0,0.0,0.0,3.49369000822,6.81298672936,2.91550926813,0.0,1.75125,1.16425926813
 06/25  06:00:00,137.644536985,43.1360002891,0.00634032971291,0.0,6.98738001645,14.1499734587,110.06146859,106.53896859,3.5025,0.02
 06/25  07:00:00,154.253384411,43.1360002891,0.0,0.0,6.98738001645,14.1499734587,113.139129257,109.616629257,3.5025,0.02
 06/25  08:00:00,191.545163821,43.1360002891,0.0132143391603,0.0,6.98738001645,14.1499734587,94.0651117248,89.3981873852,3.5025,1.1644243396
 06/25  09:00:00,168.170918806,43.1360002891,0.0,0.0,6.98738001645,14.1499734587,81.6674263046,78.1449263046,3.5025,0.02
 06/25  10:00:00,203.806398735,43.1360002891,0.0587657745567,0.0,27.9495200658,27.7759469175,58.8912968855,50.7216365032,7.005,1.16466038231
 06/25  11:00:00,235.520584911,43.1360002891,1.23886003026,0.0,27.9495200658,27.7759469175,41.5949851022,33.4251805552,7.005,1.16480454699
 06/25  12:00:00,251.938778658,43.1360002891,5.38295585981,0.0,41.9242800987,36.8599292233,24.533781053,15.173781053,9.34,0.02
 06/25  13:00:00,251.260282944,43.1360002891,7.70928213901,0.0,41.9242800987,36.8599292233,16.0797014374,5.57476066323,9.34,1.1649407742
 06/25  14:00:00,246.826602909,43.1360002891,8.57604100566,0.0,41.9242800987,36.8599292233,10.5047529648,0.0,9.34,1.16475296485
 06/25  15:00:00,242.995590939,43.1360002891,9.20163643882,0.0,41.9242800987,36.8599292233,10.5047881426,0.0,9.34,1.1647881426
 06/25  16:00:00,244.457726503,43.1360002891,9.70716091996,0.0,41.9242800987,36.8599292233,10.5048763216,0.0,9.34,1.16487632161
 06/25  17:00:00,213.693070047,43.1360002891,8.1684684037,0.0,27.9495200658,27.7759469175,8.1698458205,0.0,7.005,1.1648458205
 06/25  18:00:00,216.697573626,43.1360002891,5.77631429249,0.0,13.9747600329,18.6919646116,10.9596509017,6.2696509017,4.67,0.02
 06/25  19:00:00,199.365449022,43.1360002891,5.20189652655,0.0,13.9747600329,18.6919646116,17.0861053014,11.2513827498,4.67,1.1647225516
 06/25  20:00:00,186.391449621,43.1360002891,2.10537311817,0.0,13.9747600329,18.6919646116,26.7839579946,20.9494049713,4.67,1.16455302322
 06/25  21:00:00,173.172033894,43.1360002891,0.289292165431,0.0,13.9747600329,18.6919646116,7.13706013367,2.44706013367,4.67,0.02
 06/25  22:00:00,93.7855510014,0.0,0.0,0.0,3.49369000822,6.81298672936,1.77125,0.0,1.75125,0.02
 06/25  23:00:00,126.173554467,0.0,0.0,0.0,3.49369000822,6.81298672936,2.91552176442,0.0,1.75125,1.16427176442
 06/25  24:00:00,99.1580550348,0.0,0.0,0.0,3.49369000822,6.81298672936,1.77125,0.0,1.75125,0.02
 06/26  01:00:00,92.5470498953,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 06/26  02:00:00,92.1154179156,0.0,0.0,0.0,3.49369000822,9.08398230582,3.49923572911,0.0,2.335,1.16423572911
 06/26  03:00:00,91.5408689628,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 06/26  04:00:00,97.7917919071,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 06/26  05:00:00,93.1761913829,0.0,0.0,0.0,3.49369000822,9.08398230582,3.4992557582,0.0,2.335,1.1642557582
 06/26  06:00:00,151.661945457,43.1360002891,0.0128996199814,0.0,13.9747600329,18.6919646116,85.7533283676,81.0633283676,4.67,0.02
 06/26  07:00:00,162.807075411,43.1360002891,0.00597889475605,0.0,13.9747600329,18.6919646116,103.985583923,99.295583923,4.67,0.02
 06/26  08:00:00,241.422517917,43.1360002891,0.0,0.0,34.9369000822,32.3179380704,89.5644134933,80.2272743344,8.1725,1.16463915889
 06/26  09:00:00,272.661019814,43.1360002891,0.0147698883717,0.0,62.886420148,41.4019203762,61.8910464008,50.2187588686,10.5075,1.16478753219
 06/26  10:00:00,266.157372861,43.1360002891,0.932611725729,0.0,62.886420148,41.4019203762,43.6871341293,32.0145795526,10.5075,1.16505457666
 06/26  11:00:00,299.341723114,43.1360002891,3.20169005235,0.0,62.886420148,41.4019203762,26.786489524,15.113749767,10.5075,1.16523975697
 06/26  12:00:00,288.034462331,43.1360002891,4.85536651785,0.0,62.886420148,41.4019203762,17.2634226457,5.59064852587,10.5075,1.16527411981
 06/26  13:00:00,284.585074457,43.1360002891,4.66217003774,0.0,62.886420148,41.4019203762,14.17742073,2.50470049895,10.5075,1.16522023106
 06/26  14:00:00,277.300847977,43.1360002891,3.5502019442,0.0,62.886420148,41.4019203762,16.3839257715,3.56613100889,10.5075,2.31029476265
 06/26  15:00:00,273.046208374,43.1360002891,3.28875455771,0.0,62.886420148,41.4019203762,11.6724693211,0.0,10.5075,1.16496932106
 06/26  16:00:00,272.76458487,43.1360002891,2.53235184393,0.0,62.886420148,41.4019203762,12.7543791338,1.0818809154,10.5075,1.16499821841
 06/26  17:00:00,271.315678846,43.1360002891,1.32773501933,0.0,62.886420148,41.4019203762,20.1829076596,8.51036476578,10.5075,1.16504289381
 06/26  18:00:00,267.561197041,43.1360002891,0.327721396434,0.0,41.9242800987,36.8599292233,28.2229908233,17.718086064,9.34,1.16490475924
 06/26  19:00:00,255.603262564,43.1360002891,0.167544295549,0.0,41.9242800987,36.8599292233,35.8600147903,26.5000147903,9.34,0.02
 06/26  20:00:00,227.719459125,43.1360002891,0.119015035932,0.0,34.9369000822,32.3179380704,48.7285503769,39.3912972198,8.1725,1.16475315705
 06/26  21:00:00,174.743349094,43.1360002891,0.0412784475122,0.0,13.9747600329,18.6919646116,28.7521799605,22.9175481048,4.67,1.16463185565
 06/26  22:00:00,100.887762421,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 06/26  23:00:00,132.813429684,0.0,0.0,0.0,3.49369000822,9.08398230582,3.49933792734,0.0,2.335,1.16433792734
 06/26  24:00:00,104.956931808,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
