Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),InteriorEquipment:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly)
 03/13  11:00:00,599.429011918,73.4346108542,145.67100228,0.0,220.879908,151.653867033,161.122458464,77.2488172597,48.3426,35.5310412042
 03/13  12:00:00,611.337490994,73.5726014386,158.162656228,0.0,220.879908,151.653867033,141.619117492,57.6601071929,48.3426,35.6164102995
 03/13  13:00:00,628.795451184,73.8669102208,181.077967605,0.0,220.879908,145.652643033,95.9045921066,36.0703268818,24.1713,35.6629652248
 03/13  14:00:00,627.844864693,74.137309652,179.976133455,0.0,220.879908,145.652643033,96.7211999659,37.1429809775,24.1713,35.4069189884
 03/13  15:00:00,590.224353086,74.3191152811,150.443591994,0.0,220.879908,137.835547516,92.2997747441,52.0081415969,4.83426,35.4573731472
 03/13  16:00:00,578.618253451,73.401428341,144.770998029,0.0,220.879908,133.019064,46.5771110846,15.3191361362,4.83426,26.4237149484
 03/13  17:00:00,493.39932199,73.3985330113,139.334678666,0.0,220.879908,53.238744,53.4611478347,22.2011761261,4.83426,26.4257117086
 03/13  18:00:00,484.601366388,73.3985330113,130.662845047,0.0,220.879908,53.238744,62.1867513536,30.853597785,4.83426,26.4988935686
 03/13  19:00:00,507.071954024,73.3985330113,143.516188216,0.0,220.879908,53.238744,53.6856094166,40.1823052473,4.83426,8.6690441693
 03/13  20:00:00,501.212812735,73.3985330113,128.949929695,0.0,220.879908,53.238744,82.1175382625,68.6226478649,4.83426,8.66063039759
 03/13  21:00:00,118.197871905,0.0,0.0,0.0,43.513341876,52.539744,13.4950573302,0.0,4.83426,8.66079733018
 03/13  22:00:00,117.916619781,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 03/13  23:00:00,118.820553033,0.0,0.0,0.0,43.513341876,52.539744,13.4600078085,0.0,4.83426,8.62574780846
 03/13  24:00:00,117.903980426,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 03/14  01:00:00,117.859920536,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 03/14  02:00:00,117.851350017,0.0,0.0,0.0,43.513341876,52.539744,13.4491500279,0.0,4.83426,8.6148900279
 03/14  03:00:00,117.860920537,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 03/14  04:00:00,120.075632577,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
